post_id,title,keyword,keyword_text,snippet
262,코인분석기 3종,indicator,RSI,(25점) RSI가 20 미만이면 25점 전체가 부여됩니다. RSI가 20-30이면 20점이 부여됩니다. RSI가 30-40이면 10점이 부여됩니다. Stochastic RSI (20점) Stochastic RSI K값이 10 미만이면 20점 전체가 부여됩니다. K값이 10-20이면
262,코인분석기 3종,indicator,RSI,SI가 20-30이면 20점이 부여됩니다. RSI가 30-40이면 10점이 부여됩니다. Stochastic RSI (20점) Stochastic RSI K값이 10 미만이면 20점 전체가 부여됩니다. K값이 10-20이면 15점이 부여됩니다. K값이 20-30이면 8점이 부여됩니다. W
262,코인분석기 3종,indicator,RSI,다. RSI가 30-40이면 10점이 부여됩니다. Stochastic RSI (20점) Stochastic RSI K값이 10 미만이면 20점 전체가 부여됩니다. K값이 10-20이면 15점이 부여됩니다. K값이 20-30이면 8점이 부여됩니다. Williams %R (15점) Will
262,코인분석기 3종,indicator,RSI,"반등 가능성이 높기 때문입니다. 신호 분류 기준 극과매도 (EXTREME) 바닥권 점수 80점 이상이거나, RSI 20 미만이면서 MFI도 20 미만일 때 부여됩니다. 여러 지표가 동시에 극단적 과매도를 나타내는 상태입니다. 반등 확률이 매우 높지만 추가 하락 가능성도 있습니다. 분할"
262,코인분석기 3종,indicator,RSI,"모달이 열립니다. 기본 정보 섹션에서 현재가, 변동률, 바닥권 점수, 신호를 확인합니다. 보조지표 섹션에서 RSI, Stochastic RSI K, Williams %R, CCI, MFI, ADX의 정확한 수치를 확인합니다. 각 지표 수치 옆에 색상으로 상태가 표시됩니다. 녹색은 과매도"
262,코인분석기 3종,indicator,RSI,"섹션에서 현재가, 변동률, 바닥권 점수, 신호를 확인합니다. 보조지표 섹션에서 RSI, Stochastic RSI K, Williams %R, CCI, MFI, ADX의 정확한 수치를 확인합니다. 각 지표 수치 옆에 색상으로 상태가 표시됩니다. 녹색은 과매도(매수 유리), 빨간색은 과매"
262,코인분석기 3종,indicator,RSI,가장 많이 하락한 종목 순으로 정렬됩니다. 급락 후 반등을 노리는 전략에 활용할 수 있습니다. 정렬 기준을 RSI로 변경하면 RSI가 가장 낮은 종목 순으로 정렬됩니다. RSI 기반 매매를 선호하는 경우 활용합니다. 자동 갱신 활용하기 자동갱신 버튼을 터치하면 5분마다 자동으로 재분석됩
262,코인분석기 3종,indicator,RSI,종목 순으로 정렬됩니다. 급락 후 반등을 노리는 전략에 활용할 수 있습니다. 정렬 기준을 RSI로 변경하면 RSI가 가장 낮은 종목 순으로 정렬됩니다. RSI 기반 매매를 선호하는 경우 활용합니다. 자동 갱신 활용하기 자동갱신 버튼을 터치하면 5분마다 자동으로 재분석됩니다. 버튼이 자동
262,코인분석기 3종,indicator,RSI,는 전략에 활용할 수 있습니다. 정렬 기준을 RSI로 변경하면 RSI가 가장 낮은 종목 순으로 정렬됩니다. RSI 기반 매매를 선호하는 경우 활용합니다. 자동 갱신 활용하기 자동갱신 버튼을 터치하면 5분마다 자동으로 재분석됩니다. 버튼이 자동갱신: ON (5분)으로 변경됩니다. 새로운
262,코인분석기 3종,indicator,RSI,"터치하면 자동 갱신이 중지됩니다. 실전 매매 전략 기본 전략 바닥권 점수 70점 이상 종목을 선별합니다. RSI 30 이하, Stochastic RSI 20 이하, Williams %R -80 이하가 동시에 충족되는지 확인합니다. 볼린저밴드 하단 이탈 또는 근접 여부를 확인합니다. 2"
262,코인분석기 3종,indicator,RSI,"매매 전략 기본 전략 바닥권 점수 70점 이상 종목을 선별합니다. RSI 30 이하, Stochastic RSI 20 이하, Williams %R -80 이하가 동시에 충족되는지 확인합니다. 볼린저밴드 하단 이탈 또는 근접 여부를 확인합니다. 24시간 변동률이 -10% 이상 급락한 종"
262,코인분석기 3종,indicator,RSI,"5% 하락 시, 3차 매수는 -10% 하락 시로 계획합니다. 익절은 바닥권 점수가 30점 이하로 떨어지거나 RSI가 50 이상으로 회복될 때 합니다. 손절은 바닥권 점수가 계속 상승함에도 가격이 추가 -15% 이상 하락할 때 합니다. 주의사항 바닥권이라고 해서 반드시 반등하는 것은 아닙"
262,코인분석기 3종,indicator,RSI,"(매수), Neutral(중립), Sell(매도), Strong Sell(강력매도)의 5단계로 표시됩니다. RSI 신호는 RSI 지표 기반 신호입니다. MACD 신호는 MACD 크로스 및 히스토그램 기반 신호입니다. Squeeze 신호는 Squeeze Momentum 지표 기반 신호입니"
262,코인분석기 3종,indicator,RSI,"utral(중립), Sell(매도), Strong Sell(강력매도)의 5단계로 표시됩니다. RSI 신호는 RSI 지표 기반 신호입니다. MACD 신호는 MACD 크로스 및 히스토그램 기반 신호입니다. Squeeze 신호는 Squeeze Momentum 지표 기반 신호입니다. Z-Sco"
262,코인분석기 3종,indicator,RSI,"은 녹색, 하락 봉은 빨간색으로 표시됩니다. 거래량 급증은 추세 전환 신호일 수 있습니다. 보조지표 차트들 RSI 차트에 14봉 RSI 값이 라인으로 표시됩니다. 30 이하 과매도 구간과 70 이상 과매수 구간이 색상으로 구분됩니다. RCI 멀티타임프레임 차트에 9일, 26일, 52일"
262,코인분석기 3종,indicator,RSI,"빨간색으로 표시됩니다. 거래량 급증은 추세 전환 신호일 수 있습니다. 보조지표 차트들 RSI 차트에 14봉 RSI 값이 라인으로 표시됩니다. 30 이하 과매도 구간과 70 이상 과매수 구간이 색상으로 구분됩니다. RCI 멀티타임프레임 차트에 9일, 26일, 52일 RCI가 동시에 표시됩"
262,코인분석기 3종,indicator,RSI,"승 시 양수, 하락 시 음수를 나타냅니다. 알람 기능 상세 설정 버튼을 터치하여 알람 설정 패널을 엽니다. RSI 알람 과매도 알람은 RSI가 30 이하로 진입할 때 알림을 받습니다. 과매수 알람은 RSI가 70 이상으로 진입할 때 알림을 받습니다. 평균값 알람은 RSI가 설정한 평균값"
262,코인분석기 3종,indicator,RSI,를 나타냅니다. 알람 기능 상세 설정 버튼을 터치하여 알람 설정 패널을 엽니다. RSI 알람 과매도 알람은 RSI가 30 이하로 진입할 때 알림을 받습니다. 과매수 알람은 RSI가 70 이상으로 진입할 때 알림을 받습니다. 평균값 알람은 RSI가 설정한 평균값을 돌파할 때 알림을 받습니
262,코인분석기 3종,indicator,RSI,패널을 엽니다. RSI 알람 과매도 알람은 RSI가 30 이하로 진입할 때 알림을 받습니다. 과매수 알람은 RSI가 70 이상으로 진입할 때 알림을 받습니다. 평균값 알람은 RSI가 설정한 평균값을 돌파할 때 알림을 받습니다. RCI 알람 과매도 알람은 RCI가 -80 이하로 진입할 때
262,코인분석기 3종,indicator,RSI,입할 때 알림을 받습니다. 과매수 알람은 RSI가 70 이상으로 진입할 때 알림을 받습니다. 평균값 알람은 RSI가 설정한 평균값을 돌파할 때 알림을 받습니다. RCI 알람 과매도 알람은 RCI가 -80 이하로 진입할 때 알림을 받습니다. 과매수 알람은 RCI가 +80 이상으로 진입할
262,코인분석기 3종,indicator,RSI,알람 패널을 엽니다. 원하는 알람 조건의 체크박스를 활성화합니다. 필요 시 임계값을 조정합니다. 예를 들어 RSI 과매도 기준을 30에서 25로 낮출 수 있습니다. 테스트 버튼으로 알람 소리를 확인합니다. 알람 조건 충족 시 화면에 알림이 표시되고 소리가 재생됩니다. 실시간 모니터링 없
262,코인분석기 3종,indicator,RSI,치지 않을 수 있습니다. 실전 매매 전략 기본 전략 종합 신호 Strong Buy 또는 Buy 확인합니다. RSI 30-40 구간에서 상승 전환 확인합니다. Squeeze OFF + 양수 모멘텀 증가 확인합니다. Z-Score +0.5 이상 확인합니다. RCI 단기선 -80 이하에서 상
262,코인분석기 3종,indicator,RSI,iddle)을 1차 익절 목표로 설정합니다. 볼린저밴드 상단선(Upper)을 2차 익절 목표로 설정합니다. RSI 70 이상 또는 RCI +80 이상 도달 시 전량 청산합니다. 손절은 진입가 대비 -3% 또는 볼린저밴드 하단 이탈 시 실행합니다. 주의사항 여러 지표를 종합적으로 판단해야
262,코인분석기 3종,indicator,MACD,"이하면 하단 근처로 매수 구간, 0.8 이상이면 상단 근처로 매도 구간입니다. 기본 가중치는 10%입니다. MACD Histogram MACD 히스토그램의 방향 전환을 감지합니다. 음수에서 양수로 전환 시 매수 신호, 양수에서 음수로 전환 시 매도 신호입니다. 기본 가중치는 8%입니다."
262,코인분석기 3종,indicator,MACD,"간, 0.8 이상이면 상단 근처로 매도 구간입니다. 기본 가중치는 10%입니다. MACD Histogram MACD 히스토그램의 방향 전환을 감지합니다. 음수에서 양수로 전환 시 매수 신호, 양수에서 음수로 전환 시 매도 신호입니다. 기본 가중치는 8%입니다. ADX (Average D"
262,코인분석기 3종,indicator,MACD,"높이세요. 거래량 기반 매매를 선호한다면 MFI, OBV 가중치를 높이세요. 추세 추종 매매를 선호한다면 MACD, ADX 가중치를 높이세요. 설정을 변경한 후 저장 버튼을 터치하면 브라우저에 저장됩니다. 초기화 버튼을 터치하면 기본 가중치로 돌아갑니다. 수익률 추적 기능 사용하기 코"
262,코인분석기 3종,indicator,MACD,"도), Strong Sell(강력매도)의 5단계로 표시됩니다. RSI 신호는 RSI 지표 기반 신호입니다. MACD 신호는 MACD 크로스 및 히스토그램 기반 신호입니다. Squeeze 신호는 Squeeze Momentum 지표 기반 신호입니다. Z-Score 신호는 MINJINE 독점"
262,코인분석기 3종,indicator,MACD,g Sell(강력매도)의 5단계로 표시됩니다. RSI 신호는 RSI 지표 기반 신호입니다. MACD 신호는 MACD 크로스 및 히스토그램 기반 신호입니다. Squeeze 신호는 Squeeze Momentum 지표 기반 신호입니다. Z-Score 신호는 MINJINE 독점 퀀트 알고리즘
262,코인분석기 3종,indicator,MACD,이하로 진입할 때 알림을 받습니다. 과매수 알람은 CCI가 +100 이상으로 진입할 때 알림을 받습니다. MACD 알람 골든크로스 알람은 MACD 히스토그램이 음수에서 양수로 전환할 때 알림을 받습니다. 데드크로스 알람은 MACD 히스토그램이 양수에서 음수로 전환할 때 알림을 받습니다
262,코인분석기 3종,indicator,MACD,다. 과매수 알람은 CCI가 +100 이상으로 진입할 때 알림을 받습니다. MACD 알람 골든크로스 알람은 MACD 히스토그램이 음수에서 양수로 전환할 때 알림을 받습니다. 데드크로스 알람은 MACD 히스토그램이 양수에서 음수로 전환할 때 알림을 받습니다. Squeeze 알람 상승 돌파
262,코인분석기 3종,indicator,MACD,알람 골든크로스 알람은 MACD 히스토그램이 음수에서 양수로 전환할 때 알림을 받습니다. 데드크로스 알람은 MACD 히스토그램이 양수에서 음수로 전환할 때 알림을 받습니다. Squeeze 알람 상승 돌파 알람은 Squeeze OFF + 양수 모멘텀일 때 알림을 받습니다. 하락 돌파 알람
262,코인분석기 3종,indicator,RCI,"간 캔들 차트, 다양한 보조지표 차트, Squeeze Momentum 분석, Z-Score 퀀트 알고리즘, RCI 멀티타임프레임 분석 등 전문가 수준의 분석 도구를 제공합니다. 단타용 미니맵이 여러 코인을 동시에 모니터링한다면, 차트 분석기는 하나의 코인을 깊이 있게 분석하는 데 특화되"
262,코인분석기 3종,indicator,RCI,"RSI 값이 라인으로 표시됩니다. 30 이하 과매도 구간과 70 이상 과매수 구간이 색상으로 구분됩니다. RCI 멀티타임프레임 차트에 9일, 26일, 52일 RCI가 동시에 표시됩니다. 단기, 중기, 장기 추세를 한눈에 파악할 수 있습니다. 세 라인이 모두 -80 이하면 강력한 과매도"
262,코인분석기 3종,indicator,RCI,"구간과 70 이상 과매수 구간이 색상으로 구분됩니다. RCI 멀티타임프레임 차트에 9일, 26일, 52일 RCI가 동시에 표시됩니다. 단기, 중기, 장기 추세를 한눈에 파악할 수 있습니다. 세 라인이 모두 -80 이하면 강력한 과매도 신호입니다. 세 라인이 모두 +80 이상이면 강력한"
262,코인분석기 3종,indicator,RCI,이상으로 진입할 때 알림을 받습니다. 평균값 알람은 RSI가 설정한 평균값을 돌파할 때 알림을 받습니다. RCI 알람 과매도 알람은 RCI가 -80 이하로 진입할 때 알림을 받습니다. 과매수 알람은 RCI가 +80 이상으로 진입할 때 알림을 받습니다. CCI 알람 과매도 알람은 CCI
262,코인분석기 3종,indicator,RCI,받습니다. 평균값 알람은 RSI가 설정한 평균값을 돌파할 때 알림을 받습니다. RCI 알람 과매도 알람은 RCI가 -80 이하로 진입할 때 알림을 받습니다. 과매수 알람은 RCI가 +80 이상으로 진입할 때 알림을 받습니다. CCI 알람 과매도 알람은 CCI가 -100 이하로 진입할
262,코인분석기 3종,indicator,RCI,을 받습니다. RCI 알람 과매도 알람은 RCI가 -80 이하로 진입할 때 알림을 받습니다. 과매수 알람은 RCI가 +80 이상으로 진입할 때 알림을 받습니다. CCI 알람 과매도 알람은 CCI가 -100 이하로 진입할 때 알림을 받습니다. 과매수 알람은 CCI가 +100 이상으로 진입
262,코인분석기 3종,indicator,RCI,"는 극강 매도 신호입니다. Z-Score는 추세 추종 지표이므로, 추세가 진행 중일 때 신뢰도가 높습니다. RCI 멀티타임프레임 활용하기 RCI 9일(단기), 26일(중기), 52일(장기) 세 라인을 함께 확인합니다. 세 라인이 모두 -80 이하면 강력한 과매도로, 반등 가능성이 높습니"
262,코인분석기 3종,indicator,RCI,"Score는 추세 추종 지표이므로, 추세가 진행 중일 때 신뢰도가 높습니다. RCI 멀티타임프레임 활용하기 RCI 9일(단기), 26일(중기), 52일(장기) 세 라인을 함께 확인합니다. 세 라인이 모두 -80 이하면 강력한 과매도로, 반등 가능성이 높습니다. 세 라인이 모두 +80 이"
262,코인분석기 3종,indicator,RCI,인합니다. Squeeze OFF + 양수 모멘텀 증가 확인합니다. Z-Score +0.5 이상 확인합니다. RCI 단기선 -80 이하에서 상승 전환 확인합니다. 위 조건 중 3개 이상 충족 시 매수를 고려합니다. 볼린저밴드 중간선(Middle)을 1차 익절 목표로 설정합니다. 볼린저밴드
262,코인분석기 3종,indicator,RCI,목표로 설정합니다. 볼린저밴드 상단선(Upper)을 2차 익절 목표로 설정합니다. RSI 70 이상 또는 RCI +80 이상 도달 시 전량 청산합니다. 손절은 진입가 대비 -3% 또는 볼린저밴드 하단 이탈 시 실행합니다. 주의사항 여러 지표를 종합적으로 판단해야 합니다. 단일 지표만으
262,코인분석기 3종,indicator,RCI,"상세 분석합니다. 종합 신호가 Buy 이상인지 확인합니다. Squeeze Momentum, Z-Score, RCI 등을 추가 검증합니다. 지지선, 저항선 위치를 파악합니다. 매수가, 익절가, 손절가를 사전에 계획합니다. 3단계 단타용 미니맵 최종 선별된 종목을 단타용 미니맵에서 실시간"
262,코인분석기 3종,indicator,CCI,"스토캐스틱 %K 값입니다. 20 이하면 과매도, 80 이상이면 과매수입니다. 기본 가중치는 12%입니다. CCI (Commodity Channel Index) 20봉 기준 상품채널지수입니다. -100 이하면 과매도, +100 이상이면 과매수입니다. 기본 가중치는 10%입니다. Will"
262,코인분석기 3종,indicator,CCI,"상태에 진입한 종목을 찾아내는 프로그램입니다. RSI, Stochastic RSI, Williams %R, CCI, MFI, 볼린저밴드, ADX 등 7가지 핵심 지표를 분석하여 0-100점 사이의 바닥권 점수를 산출합니다. 점수가 높을수록 현재 가격이 바닥권에 가깝다는 의미이며, 반등"
262,코인분석기 3종,indicator,CCI,가 부여됩니다. -80에서 -90 사이면 12점이 부여됩니다. -70에서 -80 사이면 6점이 부여됩니다. CCI (15점) CCI가 -200 미만이면 15점 전체가 부여됩니다. -100에서 -200 사이면 12점이 부여됩니다. -50에서 -100 사이면 6점이 부여됩니다. MFI (1
262,코인분석기 3종,indicator,CCI,80에서 -90 사이면 12점이 부여됩니다. -70에서 -80 사이면 6점이 부여됩니다. CCI (15점) CCI가 -200 미만이면 15점 전체가 부여됩니다. -100에서 -200 사이면 12점이 부여됩니다. -50에서 -100 사이면 6점이 부여됩니다. MFI (15점) MFI가 1
262,코인분석기 3종,indicator,CCI,"수, 신호를 확인합니다. 보조지표 섹션에서 RSI, Stochastic RSI K, Williams %R, CCI, MFI, ADX의 정확한 수치를 확인합니다. 각 지표 수치 옆에 색상으로 상태가 표시됩니다. 녹색은 과매도(매수 유리), 빨간색은 과매수(매도 유리), 노란색은 중립입니다"
262,코인분석기 3종,indicator,CCI,모두 -80 이하면 강력한 과매도 신호입니다. 세 라인이 모두 +80 이상이면 강력한 과매수 신호입니다. CCI 차트에 20봉 CCI 값이 라인으로 표시됩니다. -100 이하와 +100 이상 영역이 색상으로 구분됩니다. Stochastic 차트에 %K와 %D 라인이 함께 표시됩니다.
262,코인분석기 3종,indicator,CCI,강력한 과매도 신호입니다. 세 라인이 모두 +80 이상이면 강력한 과매수 신호입니다. CCI 차트에 20봉 CCI 값이 라인으로 표시됩니다. -100 이하와 +100 이상 영역이 색상으로 구분됩니다. Stochastic 차트에 %K와 %D 라인이 함께 표시됩니다. %K가 %D를 상향 돌
262,코인분석기 3종,indicator,CCI,0 이하로 진입할 때 알림을 받습니다. 과매수 알람은 RCI가 +80 이상으로 진입할 때 알림을 받습니다. CCI 알람 과매도 알람은 CCI가 -100 이하로 진입할 때 알림을 받습니다. 과매수 알람은 CCI가 +100 이상으로 진입할 때 알림을 받습니다. MACD 알람 골든크로스 알람
262,코인분석기 3종,indicator,CCI,받습니다. 과매수 알람은 RCI가 +80 이상으로 진입할 때 알림을 받습니다. CCI 알람 과매도 알람은 CCI가 -100 이하로 진입할 때 알림을 받습니다. 과매수 알람은 CCI가 +100 이상으로 진입할 때 알림을 받습니다. MACD 알람 골든크로스 알람은 MACD 히스토그램이 음
262,코인분석기 3종,indicator,CCI,받습니다. CCI 알람 과매도 알람은 CCI가 -100 이하로 진입할 때 알림을 받습니다. 과매수 알람은 CCI가 +100 이상으로 진입할 때 알림을 받습니다. MACD 알람 골든크로스 알람은 MACD 히스토그램이 음수에서 양수로 전환할 때 알림을 받습니다. 데드크로스 알람은 MACD
262,코인분석기 3종,indicator,OBV,"추세가 약해 횡보 구간, 25 이상이면 추세가 강해 방향성 매매가 유리합니다. 기본 가중치는 8%입니다. OBV (On Balance Volume) 거래량 누적 추세의 기울기입니다. 양의 기울기면 매집 진행 중, 음의 기울기면 분산 진행 중입니다. 기본 가중치는 8%입니다. ATR%"
262,코인분석기 3종,indicator,OBV,"레이딩을 선호한다면 RSI, Stochastic 가중치를 높이세요. 거래량 기반 매매를 선호한다면 MFI, OBV 가중치를 높이세요. 추세 추종 매매를 선호한다면 MACD, ADX 가중치를 높이세요. 설정을 변경한 후 저장 버튼을 터치하면 브라우저에 저장됩니다. 초기화 버튼을 터치하면"
262,코인분석기 3종,indicator,EMA,")은 빨간색, 중간선(Middle)은 노란색, 하단선(Lower)은 파란색입니다. 이동평균선이 표시됩니다. EMA 9, EMA 21, SMA 50 등이 색상으로 구분됩니다. 지지선과 저항선이 수평선으로 표시됩니다. 타임프레임 버튼으로 시간대를 변경할 수 있습니다. 1분, 3분, 5분,"
262,코인분석기 3종,indicator,EMA,"중간선(Middle)은 노란색, 하단선(Lower)은 파란색입니다. 이동평균선이 표시됩니다. EMA 9, EMA 21, SMA 50 등이 색상으로 구분됩니다. 지지선과 저항선이 수평선으로 표시됩니다. 타임프레임 버튼으로 시간대를 변경할 수 있습니다. 1분, 3분, 5분, 15분, 30"
262,코인분석기 3종,indicator,SMA,"dle)은 노란색, 하단선(Lower)은 파란색입니다. 이동평균선이 표시됩니다. EMA 9, EMA 21, SMA 50 등이 색상으로 구분됩니다. 지지선과 저항선이 수평선으로 표시됩니다. 타임프레임 버튼으로 시간대를 변경할 수 있습니다. 1분, 3분, 5분, 15분, 30분, 1시간,"
263,코인분석기 3종 프로그램 사용가이드,score,점수,"TRACK 기능으로 추적 중인 코인의 실시간 수익률을 표시합니다 BTC 현황바 비트코인의 현재가와 24시간 변동률을 표시합니다 코인 그리드 30개 코인 카드가 점수순으로 배열되어 있습니다 10개 보조지표 설명 RSI 14봉 상대강도지수. 30 이하 과매도, 70 이상 과매수 가중치 15% Stochastic 스토캐스틱 %K. 20 이하 과매도, 80 이상 과매수 가중치 12% CCI 상품채널지수. -100 이하 과매도, +1"
263,코인분석기 3종 프로그램 사용가이드,score,점수,강추세 가중치 8% OBV 거래량 누적 추세. 양의 기울기면 매집 진행 가중치 8% ATR% 변동성 비율. 높을수록 단타 기회 많음 가중치 7% 신호 해석 방법 점수 신호 의미 70점 이상 LONG 강력 매수 신호 55~69점 LONG 매수 관심 구간 46~54점 HOLD 관망 31~45점 SHORT 매도 관심 구간 30점 이하 SHORT 강력 매도 신호 사용 방법 1 프로그램 실행 HTML 파일을 열면 자동으로 빗썸 API에
263,코인분석기 3종 프로그램 사용가이드,score,점수,"분/15분봉 교차분석이 활성화됩니다. 5 수익률 추적 상세 모달에서 TRACK 시작 버튼을 터치하면 해당 코인의 수익률을 실시간 추적합니다. 실전 매매 팁 종합 점수 70점 이상 + LONG 신호 + MTF 컨센서스 STRONG LONG인 코인을 우선 선별하세요. 손절은 진입가 대비 -3%~-5%로 설정하고, 익절은 +5%, +10%, +15%에서 분할 청산합니다. 2 바닥권 분석기 Quantum Alpha Analyzer P"
263,코인분석기 3종 프로그램 사용가이드,score,점수,"은 무엇인가요? 빗썸 거래소의 전체 암호화폐 중에서 과매도 상태에 진입한 종목을 찾아내는 프로그램입니다. 7가지 핵심 지표를 분석하여 0~100점 사이의 바닥권 점수를 산출합니다. 점수가 높을수록 현재 가격이 바닥권에 가깝다는 의미이며, 반등 가능성이 높습니다. 바닥권 점수 산출 기준 지표 조건 배점 RSI 20 미만 25점 Stochastic RSI K값 10 미만 20점 Williams %R -90 미만 15점 CCI -2"
263,코인분석기 3종 프로그램 사용가이드,score,점수,"거래소의 전체 암호화폐 중에서 과매도 상태에 진입한 종목을 찾아내는 프로그램입니다. 7가지 핵심 지표를 분석하여 0~100점 사이의 바닥권 점수를 산출합니다. 점수가 높을수록 현재 가격이 바닥권에 가깝다는 의미이며, 반등 가능성이 높습니다. 바닥권 점수 산출 기준 지표 조건 배점 RSI 20 미만 25점 Stochastic RSI K값 10 미만 20점 Williams %R -90 미만 15점 CCI -200 미만 15점 M"
263,코인분석기 3종 프로그램 사용가이드,score,점수,"지 핵심 지표를 분석하여 0~100점 사이의 바닥권 점수를 산출합니다. 점수가 높을수록 현재 가격이 바닥권에 가깝다는 의미이며, 반등 가능성이 높습니다. 바닥권 점수 산출 기준 지표 조건 배점 RSI 20 미만 25점 Stochastic RSI K값 10 미만 20점 Williams %R -90 미만 15점 CCI -200 미만 15점 MFI 10 미만 15점 볼린저밴드 하단 2% 이내 5점 ADX 20 미만(약추세) 5점 신"
263,코인분석기 3종 프로그램 사용가이드,score,점수,"분석 코인 개수(상위 50~100개 권장)를 선택합니다. 2 분석 시작 분석 시작 버튼을 터치합니다. 코인 수에 따라 1~5분 소요됩니다. 3 결과 확인 바닥권 점수 순으로 정렬된 결과를 확인합니다. 상단 통계에서 극과매도 코인 수를 파악합니다. 4 상세 분석 카드를 터치하면 RSI, Stochastic RSI, Williams %R, CCI, MFI, ADX, 볼린저밴드 상세 수치를 확인할 수 있습니다. 5 자동 갱신 자동갱"
263,코인분석기 3종 프로그램 사용가이드,score,점수,"CCI, MFI, ADX, 볼린저밴드 상세 수치를 확인할 수 있습니다. 5 자동 갱신 자동갱신 버튼을 켜면 5분마다 자동으로 재분석됩니다. 실전 매매 팁 바닥권 점수 70점 이상 + RSI 30 이하 + Stochastic RSI 20 이하가 동시에 충족되는 종목을 우선 선별하세요. 분할 매수 전략을 권장합니다. 1차 현재가, 2차 -5%, 3차 -10% 하락 시 추가 매수합니다. 3 차트 분석기 v3.0 PRO MAX 이 프"
263,코인분석기 3종 프로그램 사용가이드,score,점수,"표시. 세 라인 모두 -80 이하면 강력 과매도 알람 기능 RSI/RCI/CCI 과매도·과매수, MACD 크로스, Squeeze 돌파 알람 지원 종합 신호 해석 점수 신호 의미 80점 이상 Strong Buy 대부분의 지표가 상승 예측. 적극 매수 60~79점 Buy 다수 지표가 상승 예측. 매수 고려 40~59점 Neutral 신호 혼재. 관망 또는 소량 매매 20~39점 Sell 다수 지표가 하락 예측. 매도 고려 20점"
263,코인분석기 3종 프로그램 사용가이드,score,점수,", 상단선을 2차 익절 목표로 설정하세요. 3종 프로그램 연계 활용법 최적의 매매 워크플로우 🔍 1단계: 바닥권 분석기 과매도 상태의 종목을 발굴합니다. 바닥권 점수 70점 이상 종목을 리스트업하세요. ↓ 📊 2단계: 차트 분석기 선별된 종목을 상세 분석합니다. 종합 신호, Squeeze, Z-Score를 추가 검증하세요. ↓ ⚡ 3단계: 단타용 미니맵 최종 선별 종목을 실시간 모니터링합니다. 70점 이상 + LONG 신호 발"
263,코인분석기 3종 프로그램 사용가이드,accumulation,매집,"MACD 히스토그램 방향 전환 감지 가중치 8% ADX 추세 강도. 25 이하 약추세, 25 이상 강추세 가중치 8% OBV 거래량 누적 추세. 양의 기울기면 매집 진행 가중치 8% ATR% 변동성 비율. 높을수록 단타 기회 많음 가중치 7% 신호 해석 방법 점수 신호 의미 70점 이상 LONG 강력 매수 신호 55~69점 LONG 매수 관심 구간 46~54점 HOLD 관망 31~45점 SHORT 매도 관심 구간 30점 이하"
263,코인분석기 3종 프로그램 사용가이드,buy,매수,암호화폐 분석 프로그램 3종을 소개합니다. 빗썸 거래소 데이터를 기반으로 실시간 기술적 분석을 제공합니다. 단타용 미니맵 빠른 매매 타이밍 바닥권 분석기 저점 매수 기회 차트 분석기 심층 기술 분석 1 단타용 미니맵 v5.1 이 프로그램은 무엇인가요? 빗썸 거래소의 상위 30개 암호화폐를 동시에 모니터링하면서 실시간 매매 신호를 제공하는 프로그램입니다. 10개의 기술적 지표를 종합 분석하여 각 코인별로 매수/매도/관망 신호를
263,코인분석기 3종 프로그램 사용가이드,buy,매수,"가요? 빗썸 거래소의 상위 30개 암호화폐를 동시에 모니터링하면서 실시간 매매 신호를 제공하는 프로그램입니다. 10개의 기술적 지표를 종합 분석하여 각 코인별로 매수/매도/관망 신호를 생성합니다. 멀티타임프레임 교차분석 기능을 통해 1분, 3분, 5분, 15분봉의 신호를 동시에 확인할 수 있습니다. 화면 구성 신호등 바 30개 코인의 실시간 신호를 색상으로 표시합니다. 녹색=매수, 빨간색=매도, 노란색=관망 수익률 추적바 TR"
263,코인분석기 3종 프로그램 사용가이드,buy,매수,"석 기능을 통해 1분, 3분, 5분, 15분봉의 신호를 동시에 확인할 수 있습니다. 화면 구성 신호등 바 30개 코인의 실시간 신호를 색상으로 표시합니다. 녹색=매수, 빨간색=매도, 노란색=관망 수익률 추적바 TRACK 기능으로 추적 중인 코인의 실시간 수익률을 표시합니다 BTC 현황바 비트코인의 현재가와 24시간 변동률을 표시합니다 코인 그리드 30개 코인 카드가 점수순으로 배열되어 있습니다 10개 보조지표 설명 RSI 14"
263,코인분석기 3종 프로그램 사용가이드,buy,매수,"동률을 표시합니다 코인 그리드 30개 코인 카드가 점수순으로 배열되어 있습니다 10개 보조지표 설명 RSI 14봉 상대강도지수. 30 이하 과매도, 70 이상 과매수 가중치 15% Stochastic 스토캐스틱 %K. 20 이하 과매도, 80 이상 과매수 가중치 12% CCI 상품채널지수. -100 이하 과매도, +100 이상 과매수 가중치 10% Williams %R 윌리엄스 %R. -80 이하 과매도, -20 이상 과매수"
263,코인분석기 3종 프로그램 사용가이드,buy,매수,"지표 설명 RSI 14봉 상대강도지수. 30 이하 과매도, 70 이상 과매수 가중치 15% Stochastic 스토캐스틱 %K. 20 이하 과매도, 80 이상 과매수 가중치 12% CCI 상품채널지수. -100 이하 과매도, +100 이상 과매수 가중치 10% Williams %R 윌리엄스 %R. -80 이하 과매도, -20 이상 과매수 가중치 10% MFI 자금흐름지수. 거래량 가중 RSI. 20 이하 과매도 가중치 12%"
